0.365, 0.0, 0.2, 0.0
1.1051715103986663, -0.3648582469620357, -0.19968936874073137, -0.011142531666018602
-0.7169939793605067, -0.4665338484144552, -0.19968936874073137, -0.011142531666018602
-2.5391594691196815, -0.5682094498668747, -0.19968936874073137, -0.011142531666018602
-2.498473427525015, -2.027642437715017, 0.005573430355433492, -0.19992232710248534
-1.3933019171263492, -2.3925006846770533, 0.2, -8.881784197001253e-17
-0.9977873859303497, -1.297925943790946, 0.005573430355433669, 0.1999223271024853
-0.9672728547343499, -0.2033512029048396, 0.005573430355433669, 0.1999223271024853
-0.22710134433568366, 0.1615070440571958, 0.005573430355433669, 0.1999223271024853
-0.17624379234235138, 1.9857982788673731, 0.005573430355433669, 0.1999223271024853
-0.1253862403490191, 3.8100895136775557, 0.005573430355433669, 0.1999223271024853
-0.09487170915301973, 4.904664254563665, 0.005573430355433669, 0.1999223271024853
-0.05418566755835391, 6.364097242411811, -0.19968936874073134, 0.011142531666018956
-0.3881042343141879, 7.479007103588405, 0.005573430355433847, 0.1999223271024853
-0.33724668232085353, 9.303298338398587, 0.005573430355433847, 0.1999223271024853
-0.32707517192218666, 9.668156585360624, 0.005573430355433847, 0.1999223271024853
-0.2762176199288523, 11.492447820170806, 0.005573430355433847, 0.1999223271024853
-0.24570308873285177, 12.587022561056916, 0.005573430355433847, 0.1999223271024853
0.8594684216658148, 12.951880808018952, 0.2, -2.664535259100376e-16
1.2244684216658146, 12.951880808018952, 0.2, -2.664535259100376e-16
1.9544684216658141, 12.951880808018952, 0.0055734303554333155, -0.19992232710248534
1.9849829528618106, 11.857306067132843, 0.0055734303554333155, -0.19992232710248534
2.3804974840578086, 10.762731326246733, 0.2, -2.664535259100376e-16
3.8404974840578077, 10.762731326246733, 0.005573430355433847, 0.1999223271024853
3.5065789173019724, 11.877641187423327, -0.19968936874073134, 0.011142531666018956
2.048846525494632, 11.958981668585265, -0.016702978249402575, -0.19930130586024766
1.896431848968833, 10.140357252610508, -0.016702978249402575, -0.19930130586024766
1.7440171724430358, 8.321732836635752, -0.016702978249402575, -0.19930130586024766
1.6525683665275575, 7.230558187050898, -0.016702978249402575, -0.19930130586024766
1.5001536900017602, 5.411933771076141, -0.016702978249402575, -0.19930130586024766
1.408704884086282, 4.320759121491287, -0.016702978249402575, -0.19930130586024766
1.2562902075604847, 2.5021347055165304, -0.016702978249402575, -0.19930130586024766
1.1038755310346875, 0.6835102895417701, -0.016702978249402575, -0.19930130586024766
0.6479936271673746, -0.38732923975260114, -0.19968936874073134, 0.011142531666018956
-1.1741718625917985, -0.28565363830017887, -0.19968936874073134, 0.011142531666018956
-2.9963373523509738, -0.18397803684775613, -0.19968936874073134, 0.011142531666018956
-3.4522192562182905, -1.2548175661421277, -0.016702978249402575, -0.19930130586024766
-3.6046339327440933, -3.073441982116887, -0.016702978249402575, -0.19930130586024766
-3.757048609269896, -4.892066398091644, -0.016702978249402575, -0.19930130586024766
-4.546880675783887, -5.578845923900578, -0.19968936874073134, 0.011142531666018956
-6.369046165543063, -5.477170322448155, -0.19968936874073134, 0.011142531666018956
-7.826778557350403, -5.395829841286218, -0.016702978249402575, -0.19930130586024766
-7.979193233876206, -7.214454257260974, -0.016702978249402575, -0.19930130586024766
-8.101124975096848, -8.66935379004078, -0.19968936874073134, 0.011142531666018956
-9.923290464856024, -8.567678188588358, -0.19968936874073134, 0.011142531666018956
-11.745455954615199, -8.466002587135936, -0.19968936874073134, 0.011142531666018956
-12.47432215051887, -8.425332346554967, 0.005573430355433847, 0.1999223271024853
-13.93205454232621, -8.34399186539303, -0.19968936874073134, 0.011142531666018956
